Handle;Title;Body (HTML);Vendor;Product Category;Published;Variant SKU;Variant Price;Cost per item;Variant Inventory Tracker;Variant Inventory Qty;Image Src;Image Position;Variant Requires Shipping;Variant Barcode;Status
GR23288;Mecka Sofa Set Light Grey Grey;<div><p>Mecka corner sofa is a comfortable sofa in timeless design. The smooth fabric and the large divan mean that you can quickly find peace. A practical and stylish table is also added to the sofa. Gather your neighbors for a coffee or invite your friends over for a sofa hangover. The sofa is water resistant with quick dry foam and acrylic fabric that do not fade and is therefore perfect to have on the patio. Dimensions: Sofa: Depth: 85cm, Width: 180cm, Height: 70cm | Table: Width: 64.5cm, Length: 125cm, Height: 40cm</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Light Grey<br/>Main Colour Sofa: Grey<br/></p><p><strong>Material</strong><br/>Main Material Sofa: Acrylic<br/></p><p><strong>Dimensions</strong><br/>Sofa Width: 160x160<br/>Sofa Depth: 85<br/>Sofa Height: 70<br/>Table Width: 64.4<br/>Table Length: 124<br/>Table Height: 40<br/>Armrest Height Sofa: 50<br/>Armrest Width Sofa: 19<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/></p>;VENTURE DESIGN;Sofa Set;TRUE;GR23288;0;5498.00;shopify;6;https://api.venturedesign.se//assets/products/1200x/gr23288_2_m.jpg;1;TRUE;"	7340220863461";draft
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_2_o.jpg;2;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_1_o.jpg;3;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_12_o.jpg;4;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_11_o.jpg;5;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_10_o.jpg;6;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_8_o.jpg;7;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_4_o.jpg;8;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_13_o.jpg;9;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_9_m.jpg;10;;;
GR23288;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23288_6_m.jpg;11;;;
GR23292;Tablas & Bacong Dining Chair 2-pack Dark Grey + Cafe Table ⌀60 Black;<div><p>A wonderful matching dining group that is perfect for all coffee breaks this summer! The neat café table from the Bacong series has a round top and slender legs in black steel. Here in perfect combination with 2 dining chairs from the series Tablas. The chair has a crossed backrest and slightly flared legs for a steady impression. All together made out of aluminum in a sooty black color. Get ready for an outstanding nightlife! Table diameter: 60cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Dark Grey<br/></p><p><strong>Material</strong><br/>Main Material Chair: Aluminum<br/>Main Material Table: Steel<br/>Material Table Top: Steel<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 88<br/>Chair Width: 48<br/>Chair Depth: 48<br/>Diameter Table: 60<br/>Length Between Legs Table: 43<br/>Table Height: 45<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80<br/>Weight Capacity Chair: 100<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23292;0;1117.00;shopify;6;https://api.venturedesign.se//assets/products/1200x/gr23292_2_m.jpg;1;TRUE;;draft
GR23292;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23292_1_o.jpg;2;;;
GR23292;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23292_12_o.jpg;3;;;
GR23292;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23292_2_o.jpg;4;;;
GR23292;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23292_7_o.jpg;5;;;
GR23292;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23292_4_m.jpg;6;;;
GR23292;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23292_6_m.jpg;7;;;
GR23293;Lindos & Bacong Dining Chair 2-pack Brown/ Black + Cafe Table ⌀60 Black;<div><p>Earthy and modern - perfect café group for the small balcony or patio! The charming café table from the Bacong series has a round top and slender legs in black steel. Here in stylish combination with 2 dining chairs from the Lindos series. The chair is in durable rope in brown color and is ideal for outdoor use. Have your coffee outdoors this summer and enjoy pleasant moments! Table diameter: 60cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Brown<br/></p><p><strong>Material</strong><br/>Main Material Chair: Steel<br/>Main Material Table: Steel<br/>Material Table Top: Steel<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 86<br/>Chair Width: 57<br/>Chair Depth: 59<br/>Diameter Table: 60<br/>Length Between Legs Table: 43<br/>Table Height: 45<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23293;0;1057.00;shopify;6;https://api.venturedesign.se//assets/products/1200x/gr23293_2_m.jpg;1;TRUE;;draft
GR23293;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23293_1_o.jpg;2;;;
GR23293;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23293_12_o.jpg;3;;;
GR23293;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23293_2_o.jpg;4;;;
GR23293;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23293_7_o.jpg;5;;;
GR23293;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23293_4_m.jpg;6;;;
GR23293;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23293_6_m.jpg;7;;;
GR23294;Bacong & Bois Cafe Table ⌀60 Black + Dining Chair 2-pack Green;<div><p>Create a modern and charming eye-catcher on the small balcony or patio! The dining chairs from the Bois series have a slender design in trend-proof design. Made of stylish zinc construction, seat in slender green rope and decorative armrests in teak. Here in stylish combination with a lovely café table from the Bacong series. The table has a neat, round top and slender legs in black steel. have yours coffee this summer and enjoy pleasant moments. Table diameter: 60cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Green<br/></p><p><strong>Material</strong><br/>Main Material Chair: Steel<br/>Main Material Table: Steel<br/>Material Table Top: Steel<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 19<br/>Chair Height: 93<br/>Chair Width: 60<br/>Chair Depth: 63<br/>Diameter Table: 60<br/>Length Between Legs Table: 42.5<br/>Table Height: 45<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80<br/>Weight Capacity Chair: 160<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23294;0;1397.00;shopify;6;https://api.venturedesign.se//assets/products/1200x/gr23294_2_m.jpg;1;TRUE;;draft
GR23294;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23294_1_o.jpg;2;;;
GR23294;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23294_12_o.jpg;3;;;
GR23294;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23294_2_o.jpg;4;;;
GR23294;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23294_7_o.jpg;5;;;
GR23294;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23294_4_m.jpg;6;;;
GR23294;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23294_6_m.jpg;7;;;
GR23295;Bacong & Bois Cafe Table ⌀60 Black + Dining Chair 2-pack Dark Grey;<div><p>A fantastic dining group that is perfect for all coffee breaks this summer! The charming café table from the Bacong series has a round top and slender legs in black steel. Here together with 2 stylish dining chairs from the Bois series. The chair has a comfortable design with armrests in teak and dark gray seat in rope. Sit comfortably and relax this summer! Table diameter: 60cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Steel<br/>Main Material Table: Steel<br/>Material Table Top: Steel<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 19<br/>Chair Height: 93<br/>Chair Width: 60<br/>Chair Depth: 63<br/>Diameter Table: 60<br/>Length Between Legs Table: 42.5<br/>Table Height: 45<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80<br/>Weight Capacity Chair: 160<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23295;0;1397.00;shopify;6;https://api.venturedesign.se//assets/products/1200x/gr23295_2_m.jpg;1;TRUE;"	7340220852151";draft
GR23295;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23295_1_o.jpg;2;;;
GR23295;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23295_12_o.jpg;3;;;
GR23295;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23295_2_o.jpg;4;;;
GR23295;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23295_7_o.jpg;5;;;
GR23295;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23295_4_m.jpg;6;;;
GR23295;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23295_6_m.jpg;7;;;
GR23296;Copacabana & Bacong Dining Chair 2-pack Black + Cafe Table ⌀60 Black;<div><p>This café group is as matching as it is timeless! The charming café table from the Bacong series has a round top and slender legs in black steel. Here in stylish combination with stackable dining chairs from the Copacabana series. The chairs have straight Nordic shapes with a seat in black textilene and chair legs in black aluminum. Enjoy pleasant moments outside this summer! Table diameter: 60cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Textilene<br/>Main Material Table: Steel<br/>Material Table Top: Steel<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 65.5<br/>Chair Height: 88<br/>Chair Width: 56.5<br/>Chair Depth: 60.5<br/>Diameter Table: 60<br/>Length Between Legs Table: 43<br/>Table Height: 67<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80<br/>Weight Capacity Chair: 110<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23296;0;1117.00;shopify;6;https://api.venturedesign.se//assets/products/1200x/gr23296_2_m.jpg;1;TRUE;"	7340220851673";draft
GR23296;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23296_1_o.jpg;2;;;
GR23296;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23296_12_o.jpg;3;;;
GR23296;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23296_2_o.jpg;4;;;
GR23296;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23296_7_o.jpg;5;;;
GR23296;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23296_4_m.jpg;6;;;
GR23296;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23296_6_m.jpg;7;;;
GR23307;Borneo & Peking Cafe Table 70 x 70 Black + Dining Chair 2-pack Beige;<div><p>A stylish and inviting café group that exudes charm! The table from the Borneo series has soft shapes and a timeless Scandinavian design. The table top is ribbed and undulates down along the edges by the legs. Al together made out of black aluminum, which gives you a durable table that is easy to move around. Here in stylish combination with 2 dining chairs from the Beijing series. The ribbed design in aluminum and flattering beige color make the chair feel both modern and timeless. Drink your coffee outside this summer! Table measurements: 70x70cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Beige<br/></p><p><strong>Material</strong><br/>Main Material Chair: Aluminum<br/>Main Material Table: Aluminum<br/>Material Table Top: Aluminum<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 64.5<br/>Chair Height: 85<br/>Chair Width: 57<br/>Chair Depth: 64<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80,00<br/>Weight Capacity Chair: 120<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23307;0;1717.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/gr23307_2_m.jpg;1;TRUE;;draft
GR23307;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23307_1_o.jpg;2;;;
GR23307;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23307_12_o.jpg;3;;;
GR23307;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23307_2_o.jpg;4;;;
GR23307;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23307_7_o.jpg;5;;;
GR23307;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23307_4_m.jpg;6;;;
GR23307;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23307_6_m.jpg;7;;;
GR23308;Borneo & Peking Cafe Table 70 x 70 Black + Dining Chair 2-pack Black;<div><p>A modern and inviting café group that exudes charm! The table from the Borneo series has a timeless Scandinavian design. The table top is ribbed and undulates down along the edges by the legs. All together made out of black aluminum, which gives you a durable table that is easy to move around. Here in stylish combination with 2 dining chairs from the Beijing series. The ribbed design in aluminum and sooty black color make the chair feel both modern and timeless. Drink your coffee outside this summer! Table measurements: 70x70cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Aluminum<br/>Main Material Table: Aluminum<br/>Material Table Top: Aluminum<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 64.5<br/>Chair Height: 85<br/>Chair Width: 57<br/>Chair Depth: 64<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80,00<br/>Weight Capacity Chair: 120<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23308;0;1717.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/gr23308_2_m.jpg;1;TRUE;"	7340220854858";draft
GR23308;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23308_1_o.jpg;2;;;
GR23308;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23308_12_o.jpg;3;;;
GR23308;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23308_2_o.jpg;4;;;
GR23308;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23308_7_o.jpg;5;;;
GR23308;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23308_4_m.jpg;6;;;
GR23308;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23308_6_m.jpg;7;;;
GR23310;Borneo & Tablas Cafe Table 70 x 70 Black + Dining Chair 2-pack Dark Grey;<div><p>This café group is as matching as it is timeless! The table from the Borneo series has a timeless Scandinavian design. The table top is ribbed and undulates down along the edges by the legs. All together made out of black aluminum, which gives you a durable table that is easy to move around. Here in fantastic combination with 2 dining chairs from the series Tablas. The chair has a crossed backrest and slightly flared legs for a steady impression. All together made out of aluminum in a sooty dark gray color. Create a modern eye-catcher on your patio! Table measurements: 70x70cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Dark Grey<br/></p><p><strong>Material</strong><br/>Main Material Chair: Aluminum<br/>Main Material Table: Aluminum<br/>Material Table Top: Aluminum<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 88<br/>Chair Width: 48<br/>Chair Depth: 48<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80,00<br/>Weight Capacity Chair: 100<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23310;0;1497.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/gr23310_2_m.jpg;1;TRUE;;draft
GR23310;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23310_1_o.jpg;2;;;
GR23310;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23310_12_o.jpg;3;;;
GR23310;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23310_2_o.jpg;4;;;
GR23310;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23310_7_o.jpg;5;;;
GR23310;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23310_4_m.jpg;6;;;
GR23310;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr23310_6_m.jpg;7;;;
GR23312;Borneo & Bois Cafe Table 70 x 70 Black + Dining Chair 2-pack Green;<div><p>Create a modern and charming look on the small balcony or patio! The dining chairs from the Bois series have a slender design in trend-proof design. Made of stylish zinc construction, seat in slender green rope and decorative teak armrests. Here in stylish combination with a neat café table from the Borneo series. The table top is ribbed and undulates down along the edges by the legs. All together made out of black aluminum, which gives you a durable table that is easy to move around. Drink your coffee outside this summer and enjoy pleasant moments. Table measurements: 70x70cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Black<br/>Main Colour Chair: Green<br/></p><p><strong>Material</strong><br/>Main Material Chair: Steel<br/>Main Material Table: Aluminum<br/>Material Table Top: Aluminum<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 19<br/>Chair Height: 93<br/>Chair Width: 60<br/>Chair Depth: 63<br/>Length Between Legs Table: 62<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 80,00<br/>Weight Capacity Chair: 160<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR23312;0;1777.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/gr23312_2_m.jpg;1;TRUE;"	7340220855640";draft
